,MACD_apply_to,MACD_fast,MACD_slow,MACD_signal,MACD_column_div,Divergence_num_exteremes_min,Divergence_num_exteremes_max,Divergence_diff_extereme,BestFinder_n_clusters,BestFinder_alpha,Runner_methode1__lenght_data_5M,Runner_methode1__lenght_data_1H,ExtremePoints_num_max_5M,ExtremePoints_num_min_5M,ExtremePoints_weight_5M,ExtremePoints_num_max_1H,ExtremePoints_num_min_1H,ExtremePoints_weight_1H,TrendLines_num_max_5M,TrendLines_num_min_5M,TrendLines_weight_5M,TrendLines_num_max_1H,TrendLines_num_min_1H,TrendLines_weight_1H,TrendLines_length_long_5M,TrendLines_length_mid_5M,TrendLines_length_short1_5M,TrendLines_length_short2_5M,TrendLines_length_long_1H,TrendLines_length_mid_1H,TrendLines_length_short1_1H,TrendLines_length_short2_1H,TrendLines_power_long_5M,TrendLines_power_mid_5M,TrendLines_power_short1_5M,TrendLines_power_short2_5M,TrendLines_power_long_1H,TrendLines_power_mid_1H,TrendLines_power_short1_1H,TrendLines_power_short2_1H,IchimokouFlatLines_tenkan_5M,IchimokouFlatLines_kijun_5M,IchimokouFlatLines_senkou_5M,IchimokouFlatLines_n_cluster_5M,IchimokouFlatLines_weight_5M,IchimokouFlatLines_tenkan_1H,IchimokouFlatLines_kijun_1H,IchimokouFlatLines_senkou_1H,IchimokouFlatLines_n_cluster_1H,IchimokouFlatLines_weight_1H,BestFinder_n_cluster_low,BestFinder_n_cluster_high,BestFinder_alpha_low,BestFinder_alpha_high,st_percent_min,st_percent_max,tp_percent_min,tp_percent_max,ExtremePoints_status,ExtremePoints_T_5M,ExtremePoints_T_1H,TrendLines_status,TrendLines_T_5M,TrendLines_long_T_5M,TrendLines_mid_T_5M,TrendLines_short1_T_5M,TrendLines_short2_T_5M,TrendLines_T_1H,TrendLines_long_T_1H,TrendLines_mid_T_1H,TrendLines_short1_T_1H,TrendLines_short2_T_1H,IchimokouFlatLines_T_5M,IchimokouFlatLines_T_1H,IchimokouFlatLines_status,score,islearned,isborn,corr,corr_low,corr_high
364,close,214,400,41,macds,255,8,6,2,0.39,2373,351,285,84,467,71,373,865,293,381,934,372,307,503,783,660,452,320,631,620,445,272,630,438,122,712,648,674,470,83,8,31,68,6,267,18,31,16,6,583,22,3,0.39,0.23,1.19,1.17,1.19,1.16,True,True,False,False,False,False,True,True,True,True,True,False,False,True,False,False,False,0.0,False,True,0.0,0.0,0.0
365,OHLC/4,161,384,38,macds,239,7,6,7,0.18,1901,736,346,84,884,158,308,767,80,225,841,226,22,572,940,663,425,409,813,563,452,284,689,664,112,235,727,334,43,805,2,32,29,4,948,12,49,43,12,248,8,14,0.09,0.02,1.02,1.14,1.17,1.17,False,False,False,False,True,False,True,False,True,True,True,False,False,False,False,False,False,0.0,False,True,0.0,0.0,0.0
366,open,208,385,42,macdh,53,8,6,5,0.32,914,990,250,249,263,185,116,17,163,364,262,277,182,626,849,571,302,255,602,583,431,397,697,350,289,859,447,818,824,159,22,60,17,5,537,13,38,83,16,9,7,9,0.33,0.32,1.08,1.0,1.05,1.09,False,False,False,False,False,True,False,True,False,True,True,False,True,True,True,False,False,0.0,False,True,0.0,0.0,0.0
367,low,190,531,42,macdh,379,8,6,13,0.24,2320,774,18,205,526,233,145,44,88,260,441,328,16,148,756,637,463,385,795,703,281,261,927,539,901,339,823,612,52,884,23,35,81,2,267,11,27,44,19,993,10,4,0.22,0.1,1.14,1.05,1.04,1.17,True,False,True,True,True,True,True,True,True,False,True,True,False,True,False,False,True,0.0,False,True,0.0,0.0,0.0
368,open,163,362,41,macd,273,7,6,8,0.08,549,258,51,326,453,269,229,11,47,351,973,236,28,461,999,739,420,294,899,576,367,250,250,838,20,507,237,976,56,105,11,52,14,14,229,15,33,7,1,214,24,10,0.31,0.16,1.03,1.07,1.06,1.04,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,0.0,False,True,0.0,0.0,0.0
369,high,188,414,33,macd,225,7,6,14,0.06,1319,300,302,53,772,104,194,58,269,382,900,360,344,46,932,790,443,380,866,514,391,352,269,77,94,404,531,765,696,326,28,33,54,2,552,4,47,17,20,547,9,15,0.14,0.19,1.09,1.06,1.17,1.12,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,True,True,0.0,False,True,0.0,0.0,0.0
370,close,172,516,34,macd,72,8,6,4,0.36,1982,254,70,62,645,31,56,244,127,108,603,315,337,596,863,810,377,278,904,800,422,384,259,43,682,650,481,155,992,75,16,33,89,6,175,3,42,3,7,762,5,21,0.29,0.25,1.15,1.02,1.07,1.19,True,False,False,False,True,True,True,False,True,True,True,False,False,False,True,True,False,0.0,False,True,0.0,0.0,0.0
371,high,193,430,39,macd,171,9,6,16,0.37,2550,911,393,273,997,125,268,58,190,30,229,242,252,232,817,517,311,281,926,654,439,436,572,97,262,428,555,814,464,786,3,27,17,6,849,4,43,50,18,244,13,4,0.17,0.4,1.11,1.07,1.02,1.02,True,True,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,0.0,False,True,0.0,0.0,0.0
372,HL/2,190,369,33,macd,219,9,6,9,0.22,849,352,129,368,605,5,89,788,219,70,290,94,97,240,784,611,448,317,1000,588,446,428,353,583,850,813,648,223,209,341,3,54,49,11,508,3,36,56,11,710,10,7,0.27,0.21,1.17,1.17,1.2,1.05,False,True,False,False,False,True,True,False,True,False,True,True,False,True,True,False,True,0.0,False,True,0.0,0.0,0.0
373,OHLC/4,144,403,41,macds,7,8,6,9,0.36,2106,817,102,151,244,182,181,144,173,266,292,74,164,745,815,534,282,260,618,579,442,315,909,968,501,559,209,536,15,149,3,10,59,9,184,4,20,8,13,327,13,5,0.38,0.09,1.14,1.2,1.19,1.05,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,True,0.0,False,True,0.0,0.0,0.0
374,open,186,379,29,macds,35,6,6,17,0.39,1418,953,79,164,179,277,22,159,394,170,971,153,284,952,765,581,402,351,942,509,359,261,502,62,855,849,279,154,649,798,19,60,71,17,285,13,41,99,6,390,22,14,0.05,0.09,1.04,1.07,1.05,1.07,True,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,0.0,False,True,0.0,0.0,0.0
375,HLC/3,147,423,30,macds,63,8,6,4,0.31,1136,313,98,118,568,241,154,927,238,151,14,394,240,273,744,543,453,383,763,600,330,305,229,166,395,892,138,698,749,637,15,18,86,11,919,11,49,55,5,900,17,8,0.03,0.22,1.17,1.14,1.0,1.18,False,True,True,False,True,False,False,True,True,True,False,True,False,False,True,True,False,0.0,False,True,0.0,0.0,0.0
376,close,182,515,36,macd,343,8,6,18,0.03,2270,857,188,170,91,151,96,937,203,333,831,72,148,272,585,520,399,267,936,782,403,332,379,443,592,205,691,46,513,25,4,13,66,15,892,10,22,81,6,255,1,20,0.18,0.12,1.18,1.19,1.04,1.16,False,True,False,False,True,True,True,True,False,True,False,False,True,False,True,True,True,0.0,False,True,0.0,0.0,0.0
377,HLC/3,166,524,38,macd,249,8,6,17,0.07,466,972,60,89,185,199,156,140,320,232,659,289,205,673,975,839,489,322,748,730,307,263,873,261,383,356,602,304,822,239,19,42,52,9,685,13,36,69,14,906,16,4,0.03,0.21,1.01,1.06,1.19,1.13,False,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,False,0.0,False,True,0.0,0.0,0.0
378,HLCC/4,200,447,41,macdh,184,7,6,1,0.07,2328,701,322,327,463,240,151,621,102,167,294,7,120,49,988,898,498,408,768,745,457,446,297,637,896,142,869,568,644,867,29,58,80,4,349,12,17,85,14,677,22,22,0.25,0.27,1.03,1.16,1.16,1.08,True,True,False,False,False,False,False,False,True,True,True,False,True,True,True,True,True,0.0,False,True,0.0,0.0,0.0
379,open,174,396,41,macdh,115,6,6,16,0.31,1514,773,347,260,41,178,256,634,24,371,70,287,272,958,770,724,344,269,818,712,403,333,587,777,743,908,124,565,937,497,10,11,50,7,816,3,31,19,10,583,19,25,0.23,0.11,1.12,1.09,1.0,1.16,False,True,True,True,True,False,False,True,True,True,False,False,True,True,False,True,False,0.0,False,True,0.0,0.0,0.0
380,HLCC/4,188,482,29,macd,39,7,6,17,0.18,2161,769,291,356,746,237,289,775,65,211,843,71,376,705,672,506,398,273,849,783,305,286,144,766,905,653,570,796,979,123,24,45,42,15,813,4,50,24,15,376,2,13,0.09,0.16,1.06,1.08,1.2,1.11,True,True,True,False,False,True,False,True,False,False,True,False,True,False,False,True,False,0.0,False,True,0.0,0.0,0.0
381,high,150,425,28,macds,177,9,6,18,0.31,1285,443,371,186,834,373,65,478,141,4,591,338,369,360,1000,842,367,256,610,590,485,389,443,161,199,926,2,475,598,767,8,34,58,1,902,3,20,89,16,445,21,12,0.05,0.32,1.09,1.08,1.11,1.08,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,0.0,False,True,0.0,0.0,0.0
382,open,180,509,35,macds,376,9,6,15,0.28,857,241,130,190,159,368,361,961,151,80,965,198,89,343,842,837,336,275,575,549,428,403,277,809,582,421,821,731,343,792,9,23,95,15,496,10,11,76,10,239,4,7,0.18,0.09,1.02,1.2,1.11,1.08,True,True,False,True,False,True,True,True,True,True,False,True,False,False,True,True,True,0.0,False,True,0.0,0.0,0.0
383,low,152,439,28,macds,193,9,6,18,0.06,1348,379,312,185,480,372,181,13,96,72,7,100,327,285,729,551,495,395,968,670,468,335,652,389,112,177,209,336,6,434,20,60,86,19,859,7,26,91,20,140,20,24,0.1,0.09,1.1,1.12,1.15,1.18,False,True,True,False,True,False,False,False,True,True,True,True,False,True,True,True,False,0.0,False,True,0.0,0.0,0.0
384,HLCC/4,207,375,30,macds,38,6,6,9,0.39,571,701,74,186,606,58,311,413,5,146,232,125,68,155,942,811,305,289,700,569,499,448,5,830,971,772,904,484,605,521,11,38,52,2,361,17,29,70,14,106,9,23,0.37,0.24,1.04,1.18,1.07,1.14,False,True,True,True,False,True,False,True,True,False,True,False,False,True,False,True,True,0.0,False,True,0.0,0.0,0.0
385,open,184,471,41,macdh,45,9,6,18,0.13,708,649,369,346,921,379,139,21,333,390,76,387,24,991,910,746,438,302,908,737,321,257,278,222,82,303,795,258,155,386,20,55,33,12,49,9,14,67,11,11,18,17,0.34,0.2,1.16,1.18,1.17,1.04,True,False,True,True,True,False,True,True,False,True,False,True,True,False,True,True,False,0.0,False,True,0.0,0.0,0.0
386,close,211,428,29,macds,107,9,6,5,0.05,1703,848,44,343,568,327,333,997,208,119,98,342,200,88,995,874,396,263,979,711,464,350,886,396,767,603,667,649,510,104,9,31,74,2,846,3,22,36,18,753,15,18,0.16,0.11,1.02,1.05,1.03,1.1,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,0.0,False,True,0.0,0.0,0.0
387,close,156,393,40,macdh,229,8,6,4,0.34,2720,771,73,195,718,214,147,244,129,172,412,121,300,820,951,841,487,480,764,637,460,250,781,357,11,422,365,54,594,850,16,33,46,5,737,10,22,4,17,596,20,21,0.35,0.2,1.17,1.15,1.01,1.1,False,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,False,0.0,False,True,0.0,0.0,0.0
388,OHLC/4,181,441,39,macdh,199,9,6,5,0.1,2605,825,321,70,632,293,23,387,49,144,369,92,261,116,826,524,428,353,939,660,448,333,920,556,453,735,455,724,874,705,23,33,72,10,551,9,45,53,17,950,10,11,0.02,0.34,1.02,1.08,1.1,1.2,True,False,True,True,False,False,True,True,True,True,True,False,True,False,True,True,False,0.0,False,True,0.0,0.0,0.0
389,close,193,374,33,macdh,167,9,6,14,0.32,461,956,80,66,489,279,240,475,399,340,24,181,134,1000,858,662,452,435,895,857,347,264,761,21,733,657,894,767,876,586,2,35,49,20,381,11,49,104,3,290,11,24,0.13,0.17,1.1,1.09,1.17,1.07,False,False,True,False,True,False,False,True,True,True,False,True,False,True,True,False,True,0.0,False,True,0.0,0.0,0.0
390,low,179,532,38,macd,182,7,6,7,0.24,2400,280,125,88,378,178,349,598,63,293,304,70,80,122,948,704,450,437,826,673,378,354,529,920,167,283,267,703,355,131,21,43,85,20,190,4,51,26,12,698,6,20,0.37,0.29,1.12,1.13,1.16,1.09,True,False,False,True,True,False,True,False,True,False,False,False,True,True,True,True,False,0.0,False,True,0.0,0.0,0.0
391,low,170,529,30,macd,323,8,6,3,0.33,1435,606,11,72,494,155,185,204,203,290,927,192,239,243,821,770,401,319,984,973,483,373,510,176,197,439,92,151,488,312,3,13,30,2,711,2,36,47,2,273,18,6,0.35,0.12,1.2,1.13,1.18,1.1,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,0.0,False,True,0.0,0.0,0.0
392,HLCC/4,183,481,30,macdh,170,7,6,20,0.39,487,513,245,55,867,369,336,427,336,156,543,285,150,619,956,778,372,352,927,545,375,312,607,63,195,595,664,467,141,878,17,31,59,1,869,17,43,67,6,577,20,25,0.3,0.2,1.01,1.19,1.1,1.06,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,0.0,False,True,0.0,0.0,0.0
393,OHLC/4,184,490,32,macd,63,9,6,10,0.4,2558,721,48,392,631,180,377,896,8,29,87,64,87,913,567,522,368,319,771,561,358,317,163,611,441,664,671,313,977,502,17,60,82,14,477,11,37,92,11,839,1,25,0.3,0.38,1.03,1.18,1.03,1.14,False,True,False,True,True,True,False,False,True,False,True,False,True,True,True,False,False,0.0,False,True,0.0,0.0,0.0
394,HLCC/4,169,528,41,macdh,155,9,6,4,0.26,2251,207,326,310,315,27,343,249,245,243,352,24,350,359,821,775,481,328,882,736,349,293,471,45,782,410,578,613,346,314,10,34,90,8,957,15,49,16,11,622,23,9,0.37,0.11,1.01,1.13,1.2,1.04,True,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,0.0,False,True,0.0,0.0,0.0
395,high,174,507,35,macd,196,6,6,3,0.02,2987,967,190,234,963,187,46,450,127,171,138,8,318,421,964,621,462,448,811,502,478,357,557,403,361,715,601,396,601,669,16,43,63,7,503,16,40,4,16,74,17,8,0.02,0.24,1.13,1.14,1.1,1.15,False,False,True,True,True,False,True,True,True,False,False,True,False,True,False,False,False,0.0,False,True,0.0,0.0,0.0
396,open,204,512,42,macds,223,9,6,7,0.22,2220,577,358,165,682,107,82,231,197,199,639,323,262,89,928,559,302,300,800,753,446,443,248,503,569,598,34,257,97,563,4,56,104,3,201,7,39,73,8,217,6,7,0.23,0.13,1.16,1.0,1.2,1.16,True,False,False,True,False,False,True,True,True,True,False,True,False,False,True,True,True,0.0,False,True,0.0,0.0,0.0
397,HL/2,149,415,33,macd,261,9,6,14,0.12,2757,506,187,210,800,8,109,297,259,230,985,346,50,99,792,640,471,302,941,715,446,433,770,897,195,933,102,529,486,235,22,26,5,3,584,11,30,57,15,102,21,16,0.22,0.06,1.0,1.16,1.15,1.02,False,True,False,False,False,True,True,True,True,False,False,True,False,False,True,False,True,0.0,False,True,0.0,0.0,0.0
398,low,208,428,41,macd,223,8,6,16,0.19,314,902,347,184,958,162,220,870,390,242,236,190,326,421,919,622,425,321,553,510,491,485,443,640,544,32,32,599,96,543,12,53,12,10,36,13,44,46,12,873,17,10,0.38,0.17,1.05,1.05,1.09,1.06,True,False,True,True,True,False,False,False,True,True,True,False,False,False,True,True,True,0.0,False,True,0.0,0.0,0.0
399,low,170,521,34,macdh,84,8,6,10,0.11,1364,676,115,54,653,8,95,621,323,41,485,4,331,621,857,525,282,276,753,702,459,313,415,184,633,52,688,135,672,800,9,22,103,20,642,5,30,84,3,311,4,14,0.05,0.01,1.19,1.07,1.0,1.07,True,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,0.0,False,True,0.0,0.0,0.0
400,low,196,453,35,macd,72,7,6,17,0.36,2166,985,123,304,337,4,27,310,251,374,773,394,5,975,915,601,393,310,923,691,489,463,254,884,158,915,221,905,680,669,4,28,5,3,557,3,18,15,10,617,15,3,0.17,0.11,1.13,1.05,1.14,1.07,True,True,True,True,False,True,True,True,False,False,False,True,True,True,True,True,True,0.0,False,True,0.0,0.0,0.0
401,OHLC/4,208,459,30,macds,344,6,6,10,0.16,579,564,104,156,480,126,271,599,138,149,590,145,302,763,900,618,343,324,846,520,433,420,825,440,197,257,784,116,121,181,11,23,67,20,143,5,28,48,13,476,13,22,0.04,0.31,1.16,1.01,1.01,1.17,True,True,False,True,True,True,False,True,False,False,False,False,True,True,False,False,True,0.0,False,True,0.0,0.0,0.0
402,HL/2,194,396,29,macdh,216,6,6,10,0.07,998,439,259,123,77,332,257,853,25,330,514,126,217,656,888,667,487,319,660,603,353,346,756,636,135,236,595,976,548,909,12,42,45,13,25,13,52,60,10,438,7,8,0.07,0.26,1.13,1.15,1.2,1.13,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,0.0,False,True,0.0,0.0,0.0
403,close,172,511,41,macdh,232,6,6,15,0.38,1336,599,85,380,524,80,28,911,236,329,671,359,176,753,663,629,470,409,904,778,363,304,129,787,908,520,872,246,491,728,26,46,63,1,944,8,42,19,16,182,6,4,0.29,0.11,1.16,1.03,1.2,1.08,True,True,False,True,True,False,False,True,True,True,True,False,False,False,True,True,True,0.0,False,True,0.0,0.0,0.0
404,high,148,432,42,macd,336,8,6,18,0.12,1878,866,273,44,487,164,178,33,41,140,637,52,257,320,936,879,437,313,718,695,306,303,921,766,879,473,360,929,394,285,18,37,85,16,349,12,18,51,11,413,16,10,0.4,0.09,1.14,1.06,1.02,1.19,True,True,False,True,False,False,False,True,False,False,True,False,True,True,True,True,False,0.0,False,True,0.0,0.0,0.0
405,low,164,388,29,macdh,391,7,6,2,0.21,2338,766,160,151,118,154,257,421,287,187,902,151,46,512,947,893,343,326,975,702,476,424,552,127,954,93,29,401,731,448,28,48,34,7,28,7,44,98,8,859,10,5,0.18,0.31,1.15,1.0,1.1,1.1,True,False,True,False,True,True,True,False,True,False,False,False,False,False,True,True,True,0.0,False,True,0.0,0.0,0.0
406,HL/2,198,415,41,macds,355,8,6,10,0.28,2349,963,214,66,476,45,356,42,336,388,661,268,71,101,799,732,371,285,980,801,496,383,618,193,268,886,947,80,196,518,14,34,57,16,86,6,17,96,17,962,19,6,0.13,0.21,1.13,1.13,1.13,1.12,False,True,True,True,True,True,True,False,True,False,True,True,False,True,False,False,True,0.0,False,True,0.0,0.0,0.0
407,OHLC/4,157,508,38,macdh,399,6,6,15,0.23,2158,990,46,282,964,215,365,799,272,311,987,393,321,366,882,592,339,328,770,658,493,402,472,2,322,274,776,895,716,842,13,57,68,18,169,2,22,75,4,806,10,22,0.35,0.18,1.2,1.01,1.11,1.0,True,False,True,True,True,False,False,False,True,False,True,False,True,True,False,False,False,0.0,False,True,0.0,0.0,0.0
408,low,199,534,35,macd,254,8,6,11,0.25,1742,399,8,361,768,361,367,267,72,146,453,106,170,755,960,917,462,431,995,658,422,392,447,6,304,45,32,41,830,454,18,44,36,13,572,17,32,79,5,461,23,22,0.13,0.33,1.14,1.04,1.0,1.14,True,True,False,True,False,False,True,True,True,False,True,True,True,False,False,True,True,0.0,False,True,0.0,0.0,0.0
409,high,147,370,28,macdh,33,8,6,14,0.31,1167,938,17,4,50,237,359,199,172,21,20,294,183,969,876,716,328,307,860,678,444,379,266,305,725,260,351,525,439,454,9,27,56,13,224,7,33,35,6,115,23,23,0.05,0.13,1.17,1.0,1.14,1.13,False,False,True,False,False,True,False,False,True,True,True,True,False,False,True,False,True,0.0,False,True,0.0,0.0,0.0
410,HL/2,186,525,41,macds,73,7,6,11,0.33,344,587,149,306,465,311,100,542,177,55,17,34,345,862,980,770,440,250,770,686,328,262,429,775,26,852,352,366,722,942,13,44,74,11,864,15,30,79,2,54,17,12,0.15,0.28,1.04,1.1,1.12,1.18,True,True,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,0.0,False,True,0.0,0.0,0.0
411,HL/2,192,478,30,macd,117,8,6,14,0.27,921,756,246,26,953,202,318,706,154,287,189,237,281,491,719,679,446,313,756,647,403,300,255,680,48,431,340,106,467,336,3,53,91,7,337,17,48,78,1,90,6,8,0.04,0.09,1.19,1.07,1.15,1.12,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,True,0.0,False,True,0.0,0.0,0.0
412,HLCC/4,183,385,28,macdh,392,9,6,6,0.37,2193,723,352,219,848,171,181,846,113,371,800,105,74,512,953,525,395,303,945,505,390,297,470,745,44,48,853,156,852,760,14,59,66,18,199,13,43,99,10,181,17,9,0.38,0.06,1.06,1.14,1.14,1.01,True,True,False,True,True,True,True,True,False,False,False,True,True,False,True,True,False,0.0,False,True,0.0,0.0,0.0
413,OHLC/4,151,503,33,macd,282,7,6,17,0.24,673,776,180,54,642,208,144,929,177,336,442,283,359,55,724,637,381,346,928,546,465,406,308,112,459,631,735,908,903,59,25,37,37,6,584,8,23,92,11,805,7,24,0.37,0.38,1.17,1.17,1.19,1.08,False,False,True,True,False,True,True,True,True,True,True,False,True,False,True,True,True,0.0,False,True,0.0,0.0,0.0
414,close,184,512,33,macdh,33,9,6,20,0.23,557,882,340,36,390,142,4,240,221,253,663,321,91,316,871,796,434,384,893,863,341,332,615,209,811,11,321,693,586,847,23,48,49,12,639,3,32,70,8,33,25,3,0.25,0.1,1.06,1.18,1.2,1.02,False,True,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False,0.0,False,True,0.0,0.0,0.0
415,HLC/3,163,453,42,macd,183,7,6,15,0.19,2193,952,333,324,179,202,133,233,47,163,490,399,192,990,920,575,430,278,824,597,465,352,874,258,303,412,395,130,990,554,18,60,71,18,88,15,39,99,7,654,25,15,0.38,0.22,1.05,1.13,1.01,1.11,False,False,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,0.0,False,True,0.0,0.0,0.0
416,HLC/3,180,430,37,macdh,133,9,6,15,0.02,2977,216,280,143,186,153,60,147,367,285,9,231,128,542,952,514,380,344,741,711,407,362,674,331,631,435,242,161,902,36,19,54,5,9,417,10,51,37,9,257,5,20,0.3,0.06,1.0,1.02,1.13,1.19,False,True,True,True,True,True,False,False,True,False,True,False,True,True,False,True,False,0.0,False,True,0.0,0.0,0.0
417,HLC/3,163,361,32,macd,95,8,6,10,0.4,452,612,274,192,258,251,213,500,103,121,200,83,283,322,850,699,443,345,690,584,281,274,872,99,984,714,443,768,232,554,9,55,63,5,907,17,43,63,14,919,4,10,0.16,0.07,1.0,1.13,1.12,1.04,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,0.0,False,True,0.0,0.0,0.0
418,high,210,423,40,macds,164,6,6,10,0.05,2330,289,218,111,572,92,176,349,182,308,514,194,12,646,706,642,490,338,779,554,489,284,209,141,768,5,623,914,631,404,7,21,78,20,217,17,24,62,9,529,13,23,0.19,0.37,1.15,1.19,1.11,1.12,True,True,False,True,True,True,True,False,False,False,False,True,True,False,True,False,True,0.0,False,True,0.0,0.0,0.0
419,OHLC/4,148,441,33,macdh,156,7,6,4,0.18,1673,879,220,55,932,240,121,948,269,99,996,353,92,839,557,550,436,306,993,676,493,294,366,244,644,882,412,968,834,32,23,43,59,12,373,11,20,66,6,909,11,4,0.38,0.27,1.12,1.06,1.14,1.07,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,0.0,False,True,0.0,0.0,0.0
420,HLCC/4,184,408,31,macd,255,9,6,9,0.22,2567,216,378,370,962,378,86,478,297,11,636,397,119,406,868,603,406,258,706,683,383,379,129,54,900,441,873,768,693,488,20,50,72,6,355,4,48,38,20,667,8,11,0.38,0.03,1.19,1.14,1.2,1.02,True,True,False,True,False,True,False,True,False,False,True,True,True,False,True,True,False,0.0,False,True,0.0,0.0,0.0
421,HLC/3,186,455,40,macds,329,8,6,9,0.33,241,435,305,212,313,10,29,230,154,373,566,92,204,935,803,690,494,258,967,643,318,281,582,62,197,377,833,674,590,193,23,58,99,6,604,14,43,33,3,116,1,10,0.28,0.07,1.07,1.19,1.06,1.01,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,0.0,False,True,0.0,0.0,0.0
422,high,182,495,34,macdh,38,7,6,16,0.07,620,225,229,354,702,365,155,24,24,309,867,195,343,418,932,620,491,427,751,665,335,334,574,117,675,825,697,919,211,525,10,55,91,3,465,15,33,39,9,33,2,21,0.19,0.2,1.07,1.0,1.06,1.01,True,True,False,False,True,True,False,True,False,False,False,False,False,True,True,True,False,0.0,False,True,0.0,0.0,0.0
423,low,146,421,37,macds,28,9,6,9,0.05,2399,440,206,101,628,90,248,812,293,359,647,198,198,794,665,651,348,282,890,694,300,251,589,783,435,522,790,449,854,685,19,59,27,7,887,3,19,51,14,464,11,3,0.1,0.29,1.11,1.11,1.14,1.15,True,True,True,False,True,True,True,False,False,True,False,True,True,True,False,False,False,0.0,False,True,0.0,0.0,0.0
424,open,174,465,34,macd,253,9,6,5,0.05,1395,449,382,137,865,397,134,772,127,160,997,240,36,774,774,668,365,364,836,650,380,254,743,637,819,755,909,576,165,376,27,53,43,19,758,16,48,24,10,861,10,9,0.4,0.16,1.05,1.04,1.13,1.16,False,True,False,False,False,False,True,False,True,False,False,True,True,True,True,False,False,0.0,False,True,0.0,0.0,0.0
425,open,152,417,38,macd,31,8,6,20,0.22,1851,802,100,286,687,361,381,971,258,33,505,123,189,650,674,628,417,387,873,636,498,325,916,430,733,212,195,685,624,303,18,19,24,18,55,9,28,12,16,590,21,6,0.24,0.09,1.0,1.1,1.18,1.19,True,False,True,True,True,False,True,False,True,True,True,True,True,False,True,False,False,0.0,False,True,0.0,0.0,0.0
426,open,182,375,36,macd,73,9,6,19,0.07,1412,250,212,187,583,40,127,508,84,168,94,104,29,636,849,646,433,327,644,630,383,353,704,227,332,540,806,853,332,120,22,47,38,19,518,6,22,101,2,280,14,25,0.27,0.01,1.04,1.16,1.02,1.02,True,False,True,False,False,False,False,True,True,False,True,False,False,False,True,False,True,0.0,False,True,0.0,0.0,0.0
